Date,Equity
2006-07-26,30772.9
2006-07-27,30772.9
2006-07-28,30772.9
2006-07-31,30772.9
2006-08-01,30772.9
2006-08-02,30772.9
2006-08-03,30772.9
2006-08-04,30772.9
2006-08-07,30772.9
2006-08-08,30772.9
2006-08-09,30772.9
2006-08-10,30772.9
2006-08-11,30772.9
2006-08-14,30772.9
2006-08-15,30772.9
2006-08-16,30772.9
2006-08-17,30772.9
2006-08-18,30772.9
2006-08-21,30772.9
2006-08-22,30772.9
2006-08-23,30772.9
2006-08-24,30772.9
2006-08-25,30772.9
2006-08-28,31422
2006-08-29,31257.1
2006-08-30,31405.5
2006-08-31,31222.4
2006-09-01,31228.2
2006-09-05,31703.3
2006-09-06,31703.3
2006-09-07,31703.3
2006-09-08,31574.6
2006-09-11,32096
2006-09-12,32748.7
2006-09-13,33974.6
2006-09-14,33758.1
2006-09-15,34251.2
2006-09-18,34653.1
2006-09-19,33743.9
2006-09-20,33174.9
2006-09-21,33998
2006-09-22,33741.4
2006-09-25,33758.1
2006-09-26,33999.6
2006-09-27,33669.6
2006-09-28,33724.7
2006-09-29,33584.3
2006-10-02,33545.9
2006-10-03,33763.1
2006-10-04,34737.5
2006-10-05,34412.4
2006-10-06,35138.6
2006-10-09,35848.9
2006-10-10,35652.5
2006-10-11,35640
2006-10-12,35718.5
2006-10-13,35706.8
2006-10-16,35243.1
2006-10-17,35150.3
2006-10-18,35039.2
2006-10-19,35603.2
2006-10-20,38411.8
2006-10-23,40175.8
2006-10-24,39551.6
2006-10-25,40662.2
2006-10-26,40536.8
2006-10-27,39709.6
2006-10-30,39824
2006-10-31,39809
2006-11-01,39066.1
2006-11-02,39267.5
2006-11-03,39425.4
2006-11-06,39855.8
2006-11-07,39489.8
2006-11-08,39692.8
2006-11-09,39494.8
2006-11-10,39571.7
2006-11-13,40196.7
2006-11-14,40887.8
2006-11-15,41107.6
2006-11-16,41439.3
2006-11-17,41680.8
2006-11-20,41368.3
2006-11-21,42588.3
2006-11-22,42451.3
2006-11-24,42199.8
2006-11-27,40507.6
2006-11-28,40904.5
2006-11-29,40499.2
2006-11-30,40512.6
2006-12-01,40177.5
2006-12-04,40515.9
2006-12-05,40695.6
2006-12-06,40838.5
2006-12-07,40331.3
2006-12-08,40454.1
2006-12-11,40454.1
2006-12-12,40454.1
2006-12-13,40454.1
2006-12-14,40454.1
2006-12-15,40454.1
2006-12-18,40454.1
2006-12-19,40454.1
2006-12-20,40454.1
2006-12-21,40454.1
2006-12-22,40454.1
2006-12-26,40454.1
2006-12-27,40454.1
2006-12-28,40454.1
2006-12-29,40454.1
2007-01-03,40454.1
2007-01-04,40454.1
2007-01-05,40454.1
2007-01-08,40454.1
2007-01-09,40454.1
2007-01-10,40454.1
2007-01-11,40454.1
2007-01-12,41088.7
2007-01-16,41030.2
2007-01-17,40460.6
2007-01-18,39691.7
2007-01-19,39847.9
2007-01-22,39123
2007-01-23,38977.4
2007-01-24,40606.3
2007-01-25,39712.9
2007-01-26,40343.5
2007-01-29,40069.3
2007-01-30,40219.8
2007-01-31,40804
2007-02-01,39197
2007-02-02,39176.7
2007-02-05,39176.7
2007-02-06,39176.7
2007-02-07,39176.7
2007-02-08,39176.7
2007-02-09,39176.7
2007-02-12,39176.7
2007-02-13,39176.7
2007-02-14,39176.7
2007-02-15,39176.7
2007-02-16,39176.7
2007-02-20,39176.7
2007-02-21,39176.7
2007-02-22,39176.7
2007-02-23,39176.7
2007-02-26,39176.7
2007-02-27,39176.7
2007-02-28,39176.7
2007-03-01,39176.7
2007-03-02,39176.7
2007-03-05,39176.7
2007-03-06,39176.7
2007-03-07,39176.7
2007-03-08,39176.7
2007-03-09,39176.7
2007-03-12,39176.7
2007-03-13,39176.7
2007-03-14,39176.7
2007-03-15,39176.7
2007-03-16,39176.7
2007-03-19,39176.7
2007-03-20,39176.7
2007-03-21,39176.7
2007-03-22,39176.7
2007-03-23,39176.7
2007-03-26,39176.7
2007-03-27,39176.7
2007-03-28,39035.6
2007-03-29,38954.4
2007-03-30,38721.2
2007-04-02,38752.4
2007-04-03,39941.6
2007-04-04,39808
2007-04-05,39849.4
2007-04-09,39570.5
2007-04-10,39426
2007-04-11,39259.5
2007-04-12,39501.2
2007-04-13,39408.3
2007-04-16,40082.7
2007-04-17,39958.5
2007-04-18,40229.7
2007-04-19,39861.3
2007-04-20,40776.6
2007-04-23,40489.2
2007-04-24,40358.2
2007-04-25,40397.1
2007-04-26,40666.7
2007-04-27,40483.3
2007-04-30,39838.4
2007-05-01,39637.3
2007-05-02,39365.2
2007-05-03,39994.8
2007-05-04,39816.5
2007-05-07,39491.1
2007-05-08,39452.2
2007-05-09,39658.4
2007-05-10,39658.4
2007-05-11,39658.4
2007-05-14,39658.4
2007-05-15,39658.4
2007-05-16,39658.4
2007-05-17,39658.4
2007-05-18,39658.4
2007-05-21,39658.4
2007-05-22,39658.4
2007-05-23,39658.4
2007-05-24,39658.4
2007-05-25,39658.4
2007-05-29,40271
2007-05-30,41221
2007-05-31,41163.9
2007-06-01,41369.8
2007-06-04,41921.2
2007-06-05,42894.3
2007-06-06,42845.5
2007-06-07,42581.8
2007-06-08,42617.3
2007-06-11,42274.2
2007-06-12,41731.1
2007-06-13,41769.9
2007-06-14,41571.5
2007-06-15,41823.6
2007-06-18,42593.3
2007-06-19,42519.8
2007-06-20,42161
2007-06-21,42503.2
2007-06-22,43401.9
2007-06-25,43603.6
2007-06-26,43838.4
2007-06-27,43510.2
2007-06-28,43404.4
2007-06-29,43213.4
2007-07-02,43848.3
2007-07-03,44175.7
2007-07-05,44778.4
2007-07-06,44594
2007-07-09,44855.3
2007-07-10,44919.8
2007-07-11,45013.2
2007-07-12,45084.3
2007-07-13,45648.9
2007-07-16,45717.6
2007-07-17,45883.7
2007-07-18,45429
2007-07-19,45353.8
2007-07-20,43000.1
2007-07-23,42370.9
2007-07-24,42494.1
2007-07-25,42143.6
2007-07-26,41998.1
2007-07-27,42319.7
2007-07-30,42319.7
2007-07-31,42319.7
2007-08-01,42319.7
2007-08-02,42319.7
2007-08-03,42319.7
2007-08-06,42319.7
2007-08-07,42319.7
2007-08-08,42319.7
2007-08-09,42319.7
2007-08-10,42319.7
2007-08-13,42319.7
2007-08-14,42319.7
2007-08-15,42319.7
2007-08-16,42319.7
2007-08-17,42319.7
2007-08-20,42319.7
2007-08-21,42319.7
2007-08-22,42319.7
2007-08-23,42319.7
2007-08-24,42319.7
2007-08-27,42319.7
2007-08-28,42319.7
2007-08-29,42319.7
2007-08-30,42319.7
2007-08-31,42319.7
2007-09-04,42319.7
2007-09-05,43369.8
2007-09-06,43018.1
2007-09-07,42675.5
2007-09-10,42275.3
2007-09-11,42838.2
2007-09-12,42946.6
2007-09-13,43121.7
2007-09-14,43447.9
2007-09-17,43164.4
2007-09-18,43983.6
2007-09-19,44935.2
2007-09-20,45426.6
2007-09-21,46024
2007-09-24,46674.7
2007-09-25,46755.3
2007-09-26,46686.2
2007-09-27,46632
2007-09-28,46613.1
2007-10-01,47868.7
2007-10-02,48019.9
2007-10-03,47989.5
2007-10-04,47579.4
2007-10-05,48813.7
2007-10-08,50093.1
2007-10-09,50549.9
2007-10-10,51388.9
2007-10-11,51110.3
2007-10-12,52374.9
2007-10-15,50955
2007-10-16,50617.3
2007-10-17,52053.7
2007-10-18,52558.2
2007-10-19,52976.4
2007-10-22,53472.7
2007-10-23,55528.7
2007-10-24,55532.8
2007-10-25,54932.1
2007-10-26,55432.5
2007-10-29,55813
2007-10-30,57089.9
2007-10-31,58094.9
2007-11-01,57783.4
2007-11-02,58444.1
2007-11-05,59627.3
2007-11-06,60953.6
2007-11-07,60226.4
2007-11-08,57013.5
2007-11-09,54559
2007-11-12,51937.8
2007-11-13,54278
2007-11-14,52727.5
2007-11-15,51738.9
2007-11-16,52066
2007-11-19,51426.7
2007-11-20,51426.7
2007-11-21,51426.7
2007-11-23,51426.7
2007-11-26,51426.7
2007-11-27,51426.7
2007-11-28,51426.7
2007-11-29,51426.7
2007-11-30,51426.7
2007-12-03,51426.7
2007-12-04,51426.7
2007-12-05,51426.7
2007-12-06,53099.3
2007-12-07,53070.3
2007-12-10,53333.9
2007-12-11,51907
2007-12-12,51918.1
2007-12-13,51524.7
2007-12-14,51221.1
2007-12-17,49682.1
2007-12-18,49988
2007-12-19,50286.4
2007-12-20,51201
2007-12-21,51720.7
2007-12-24,52020.6
2007-12-26,52020.6
2007-12-27,52020.6
2007-12-28,52020.6
2007-12-31,52020.6
2008-01-02,52020.6
2008-01-03,52020.6
2008-01-04,52020.6
2008-01-07,52020.6
2008-01-08,52020.6
2008-01-09,52020.6
2008-01-10,52020.6
2008-01-11,52020.6
2008-01-14,52020.6
2008-01-15,52020.6
2008-01-16,52020.6
2008-01-17,52020.6
2008-01-18,52020.6
2008-01-22,52020.6
2008-01-23,52020.6
2008-01-24,52020.6
2008-01-25,52020.6
2008-01-28,52020.6
2008-01-29,52020.6
2008-01-30,52020.6
2008-01-31,52020.6
2008-02-01,52020.6
2008-02-04,52020.6
2008-02-05,52020.6
2008-02-06,52020.6
2008-02-07,52020.6
2008-02-08,52020.6
2008-02-11,52020.6
2008-02-12,52020.6
2008-02-13,52020.6
2008-02-14,52020.6
2008-02-15,52020.6
2008-02-19,52020.6
2008-02-20,52020.6
2008-02-21,52020.6
2008-02-22,52020.6
2008-02-25,52020.6
2008-02-26,52020.6
2008-02-27,52020.6
2008-02-28,52020.6
2008-02-29,52020.6
2008-03-03,52020.6
2008-03-04,52020.6
2008-03-05,52020.6
2008-03-06,52020.6
2008-03-07,52020.6
2008-03-10,52020.6
2008-03-11,52020.6
2008-03-12,52020.6
2008-03-13,52020.6
2008-03-14,52020.6
2008-03-17,52020.6
2008-03-18,52020.6
2008-03-19,52020.6
2008-03-20,52020.6
2008-03-24,52020.6
2008-03-25,52020.6
2008-03-26,52020.6
2008-03-27,52020.6
2008-03-28,52020.6
2008-03-31,52020.6
2008-04-01,52020.6
2008-04-02,54107.3
2008-04-03,52878
2008-04-04,54733.5
2008-04-07,55399.2
2008-04-08,54352.4
2008-04-09,53931.8
2008-04-10,54500
2008-04-11,53148.7
2008-04-14,52476
2008-04-15,51916
2008-04-16,52867.6
2008-04-17,52229.7
2008-04-18,62671.3
2008-04-21,62483
2008-04-22,64482.6
2008-04-23,63493.8
2008-04-24,63093
2008-04-25,63211.5
2008-04-28,64148
2008-04-29,64885.7
2008-04-30,66723.8
2008-05-01,68906.9
2008-05-02,67537.1
2008-05-05,69118.3
2008-05-06,68126.1
2008-05-07,67271
2008-05-08,67736.9
2008-05-09,66597.1
2008-05-12,67961.1
2008-05-13,67735.7
2008-05-14,66957.3
2008-05-15,67503.4
2008-05-16,67395.3
2008-05-19,67099.1
2008-05-20,67224.5
2008-05-21,63900.5
2008-05-22,63838.9
2008-05-23,63276.6
2008-05-27,63276.6
2008-05-28,63276.6
2008-05-29,63276.6
2008-05-30,63276.6
2008-06-02,63276.6
2008-06-03,63276.6
2008-06-04,63276.6
2008-06-05,63276.6
2008-06-06,63276.6
2008-06-09,63276.6
2008-06-10,63276.6
2008-06-11,62774.6
2008-06-12,63666.9
2008-06-13,65803.9
2008-06-16,65803.9
2008-06-17,65803.9
2008-06-18,65803.9
2008-06-19,65803.9
2008-06-20,65803.9
2008-06-23,65803.9
2008-06-24,65803.9
2008-06-25,65803.9
2008-06-26,65803.9
2008-06-27,65803.9
2008-06-30,65803.9
2008-07-01,65803.9
2008-07-02,65803.9
2008-07-03,65803.9
2008-07-07,65803.9
2008-07-08,65803.9
2008-07-09,65803.9
2008-07-10,65803.9
2008-07-11,65803.9
2008-07-14,65803.9
2008-07-15,65803.9
2008-07-16,65803.9
2008-07-17,65803.9
2008-07-18,65803.9
2008-07-21,65803.9
2008-07-22,65803.9
2008-07-23,65803.9
2008-07-24,65803.9
2008-07-25,65803.9
2008-07-28,65803.9
2008-07-29,65803.9
2008-07-30,65803.9
2008-07-31,65803.9
2008-08-01,65803.9
2008-08-04,65803.9
2008-08-05,65803.9
2008-08-06,65803.9
2008-08-07,65803.9
2008-08-08,65803.9
2008-08-11,65803.9
2008-08-12,65803.9
2008-08-13,65803.9
2008-08-14,65803.9
2008-08-15,65803.9
2008-08-18,64676
2008-08-19,63663.6
2008-08-20,62949.8
2008-08-21,63148.3
2008-08-22,63675.3
2008-08-25,62691.5
2008-08-26,61542.8
2008-08-27,60818.5
2008-08-28,61493.5
2008-08-29,60131.9
2008-09-02,60131.9
2008-09-03,60131.9
2008-09-04,60131.9
2008-09-05,60131.9
2008-09-08,60131.9
2008-09-09,60131.9
2008-09-10,60131.9
2008-09-11,60131.9
2008-09-12,60131.9
2008-09-15,60131.9
2008-09-16,60131.9
2008-09-17,60131.9
2008-09-18,60131.9
2008-09-19,60131.9
2008-09-22,60131.9
2008-09-23,60131.9
2008-09-24,60131.9
2008-09-25,60131.9
2008-09-26,60131.9
2008-09-29,60131.9
2008-09-30,60131.9
2008-10-01,60131.9
2008-10-02,60131.9
2008-10-03,60131.9
2008-10-06,60131.9
2008-10-07,60131.9
2008-10-08,60131.9
2008-10-09,60131.9
2008-10-10,60131.9
2008-10-13,60131.9
2008-10-14,60131.9
2008-10-15,60131.9
2008-10-16,60131.9
2008-10-17,60131.9
2008-10-20,60131.9
2008-10-21,60131.9
2008-10-22,60131.9
2008-10-23,60131.9
2008-10-24,60131.9
2008-10-27,60131.9
2008-10-28,60131.9
2008-10-29,60131.9
2008-10-30,60131.9
2008-10-31,60131.9
2008-11-03,58499.3
2008-11-04,61952
2008-11-05,61952
2008-11-06,61952
2008-11-07,61952
2008-11-10,61952
2008-11-11,61952
2008-11-12,61952
2008-11-13,61952
2008-11-14,61952
2008-11-17,61952
2008-11-18,61952
2008-11-19,61952
2008-11-20,61952
2008-11-21,61952
2008-11-24,61952
2008-11-25,61952
2008-11-26,61952
2008-11-28,61952
2008-12-01,61952
2008-12-02,61952
2008-12-03,61952
2008-12-04,61952
2008-12-05,61952
2008-12-08,61952
2008-12-09,61952
2008-12-10,61952
2008-12-11,61952
2008-12-12,64312.6
2008-12-15,63275.9
2008-12-16,66251.6
2008-12-17,64206.7
2008-12-18,63196.4
2008-12-19,63174
2008-12-22,60514
2008-12-23,60699.4
2008-12-24,61703.5
2008-12-26,61176
2008-12-29,60577.2
2008-12-30,61736.1
2008-12-31,62660.8
2009-01-02,65445
2009-01-05,66815.7
2009-01-06,68039.8
2009-01-07,68039.8
2009-01-08,68039.8
2009-01-09,67353.6
2009-01-12,66844.8
2009-01-13,67193.3
2009-01-14,64339.4
2009-01-15,63916.1
2009-01-16,64061.5
2009-01-20,60444.5
2009-01-21,64790.5
2009-01-22,65521.6
2009-01-23,65521.6
2009-01-26,65521.6
2009-01-27,65521.6
2009-01-28,65521.6
2009-01-29,65521.6
2009-01-30,65521.6
2009-02-02,65521.6
2009-02-03,66728.9
2009-02-04,67228.8
2009-02-05,69329.9
2009-02-06,72771.7
2009-02-09,74239.7
2009-02-10,70268.7
2009-02-11,70176.6
2009-02-12,71158.6
2009-02-13,70106.1
2009-02-17,67162.1
2009-02-18,69210.3
2009-02-19,67158.2
2009-02-20,67905
2009-02-23,64692.5
2009-02-24,67709
2009-02-25,66962.2
2009-02-26,66088
2009-02-27,66088
2009-03-02,66088
2009-03-03,66088
2009-03-04,66088
2009-03-05,66088
2009-03-06,66088
2009-03-09,66088
2009-03-10,66088
2009-03-11,66088
2009-03-12,66088
2009-03-13,66088
2009-03-16,66088
2009-03-17,66088
2009-03-18,66088
2009-03-19,66088
2009-03-20,66088
2009-03-23,66088
2009-03-24,66088
2009-03-25,65624.5
2009-03-26,67383.1
2009-03-27,66316.9
2009-03-30,65361.3
2009-03-31,66385.6
2009-04-01,67535.7
2009-04-02,69139.7
2009-04-03,70528.2
2009-04-06,70234.5
2009-04-07,68405.4
2009-04-08,69044.3
2009-04-09,71047
2009-04-13,72117
2009-04-14,70362.3
2009-04-15,72382.1
2009-04-16,74144.5
2009-04-17,74812
2009-04-20,72344
2009-04-21,72757.9
2009-04-22,73213.7
2009-04-23,73372
2009-04-24,74287.5
2009-04-27,73612.3
2009-04-28,73185.1
2009-04-29,74665.2
2009-04-30,75523.4
2009-05-01,75088.6
2009-05-04,76669.7
2009-05-05,76862.4
2009-05-06,76953.9
2009-05-07,75645.5
2009-05-08,77690.1
2009-05-11,77814.1
2009-05-12,76103.3
2009-05-13,74297
2009-05-14,73908
2009-05-15,74384.8
2009-05-18,75689.4
2009-05-19,76078.5
2009-05-20,75754.2
2009-05-21,75624.5
2009-05-22,75052.3
2009-05-26,77123.7
2009-05-27,77123.7
2009-05-28,77123.7
2009-05-29,77123.7
2009-06-01,77123.7
2009-06-02,78904.7
2009-06-03,79503.3
2009-06-04,81092.8
2009-06-05,81837
2009-06-08,80814.7
2009-06-09,80234.5
2009-06-10,79678.3
2009-06-11,79015.2
2009-06-12,78249
2009-06-15,76762.7
2009-06-16,76620.8
2009-06-17,76466.1
2009-06-18,76263.5
2009-06-19,77374.2
2009-06-22,75027.6
2009-06-23,74720.1
2009-06-24,74720.1
2009-06-25,74720.1
2009-06-26,74720.1
2009-06-29,74720.1
2009-06-30,74720.1
2009-07-01,74720.1
2009-07-02,74720.1
2009-07-06,74720.1
2009-07-07,74720.1
2009-07-08,74720.1
2009-07-09,74720.1
2009-07-10,74720.1
2009-07-13,74720.1
2009-07-14,74720.1
2009-07-15,74720.1
2009-07-16,74720.1
2009-07-17,74720.1
2009-07-20,74231.7
2009-07-21,73840
2009-07-22,73803.7
2009-07-23,75469
2009-07-24,77087.6
2009-07-27,76756.3
2009-07-28,75902.1
2009-07-29,75279.2
2009-07-30,76901.3
2009-07-31,76454.3
2009-08-03,78035
2009-08-04,78297.3
2009-08-05,77850.4
2009-08-06,77715.8
2009-08-07,78878.8
2009-08-10,78794.3
2009-08-11,78333.5
2009-08-12,79134.2
2009-08-13,79772.7
2009-08-14,79379.3
2009-08-17,76771.8
2009-08-18,76839.1
2009-08-19,76613.1
2009-08-20,79450
2009-08-21,80283.5
2009-08-24,80885.7
2009-08-25,81341.3
2009-08-26,80759.8
2009-08-27,80425
2009-08-28,80198.9
2009-08-31,79667.4
2009-09-01,78647.6
2009-09-02,78173.1
2009-09-03,78951.3
2009-09-04,79603.6
2009-09-08,79141.1
2009-09-09,80064.4
2009-09-10,81267.1
2009-09-11,81474.2
2009-09-14,81988.4
2009-09-15,82406
2009-09-16,84261.1
2009-09-17,84853
2009-09-18,84808.1
2009-09-21,85764.1
2009-09-22,86119.6
2009-09-23,86016.1
2009-09-24,85724.4
2009-09-25,84984.1
2009-09-28,86028.1
2009-09-29,86028.1
2009-09-30,85565.7
2009-10-01,84073
2009-10-02,83620.9
2009-10-05,84300.8
2009-10-06,86064.4
2009-10-07,89308.6
2009-10-08,88728.8
2009-10-09,89086
2009-10-12,90430.2
2009-10-13,90787.4
2009-10-14,92376.8
2009-10-15,91443.2
2009-10-16,94884.1
2009-10-19,95270.7
2009-10-20,95206.8
2009-10-21,95099.8
2009-10-22,95615.8
2009-10-23,95546.8
2009-10-26,95636.5
2009-10-27,94614.9
2009-10-28,93236.1
2009-10-29,95091.2
2009-10-30,92514.8
2009-11-02,92147.3
2009-11-03,92716.7
2009-11-04,93241.3
2009-11-05,94677
2009-11-06,95099.8
2009-11-09,97068.8
2009-11-10,97802.2
2009-11-11,97802.2
2009-11-12,97802.2
2009-11-13,98229.7
2009-11-16,98956.1
2009-11-17,99163.9
2009-11-18,99019.6
2009-11-19,98391.1
2009-11-20,97870.8
2009-11-23,99998.4
2009-11-24,100125
2009-11-25,100581
2009-11-27,99553.7
2009-11-30,100110
2009-12-01,101290
2009-12-02,100884
2009-12-03,100581
2009-12-04,100455
2009-12-07,100668
2009-12-08,100805
2009-12-09,101144
2009-12-10,101570
2009-12-11,101400
2009-12-14,102296
2009-12-15,101851
2009-12-16,102645
2009-12-17,101989
2009-12-18,102414
2009-12-21,102803
2009-12-22,103221
2009-12-23,105035
2009-12-24,106202
2009-12-28,106956
2009-12-29,106360
2009-12-30,106932
2009-12-31,106460
2010-01-04,107623
2010-01-05,107149
2010-01-06,104448
2010-01-07,102016
2010-01-08,103376
2010-01-11,103220
2010-01-12,101394
2010-01-13,100812
2010-01-14,101286
2010-01-15,99594.9
2010-01-19,99594.9
2010-01-20,99594.9
2010-01-21,99594.9
2010-01-22,99594.9
2010-01-25,99594.9
2010-01-26,99594.9
2010-01-27,99594.9
2010-01-28,99594.9
2010-01-29,99594.9
2010-02-01,99594.9
2010-02-02,99594.9
2010-02-03,99594.9
2010-02-04,99594.9
2010-02-05,99594.9
2010-02-08,99594.9
2010-02-09,99594.9
2010-02-10,99594.9
2010-02-11,99594.9
2010-02-12,99594.9
2010-02-16,99594.9
2010-02-17,99594.9
2010-02-18,99594.9
2010-02-19,99594.9
2010-02-22,99594.9
2010-02-23,99594.9
2010-02-24,97480.1
2010-02-25,96555.7
2010-02-26,96623.5
2010-03-01,97703.8
2010-03-02,99239
2010-03-03,100020
2010-03-04,101721
2010-03-05,103485
2010-03-08,103168
2010-03-09,102748
2010-03-10,105730
2010-03-11,106590
2010-03-12,106297
2010-03-15,103296
2010-03-16,103667
2010-03-17,103733
2010-03-18,103887
2010-03-19,102713
2010-03-22,102254
2010-03-23,100695
2010-03-24,102223
2010-03-25,103241
2010-03-26,103206
2010-03-29,103162
2010-03-30,103944
2010-03-31,103944
2010-04-01,103944
2010-04-05,103944
2010-04-06,103944
2010-04-07,103944
2010-04-08,103944
2010-04-09,103944
2010-04-12,104903
2010-04-13,107475
2010-04-14,107884
2010-04-15,109037
2010-04-16,100768
2010-04-19,100758
2010-04-20,101663
2010-04-21,101528
2010-04-22,100202
2010-04-23,99822.5
2010-04-26,97377.2
2010-04-27,97377.2
2010-04-28,97377.2
2010-04-29,97377.2
2010-04-30,97377.2
2010-05-03,97377.2
2010-05-04,97377.2
2010-05-05,97377.2
2010-05-06,97377.2
2010-05-07,97377.2
2010-05-10,97377.2
2010-05-11,97377.2
2010-05-12,97377.2
2010-05-13,97377.2
2010-05-14,97377.2
2010-05-17,97377.2
2010-05-18,97377.2
2010-05-19,97377.2
2010-05-20,97377.2
2010-05-21,97377.2
2010-05-24,97377.2
2010-05-25,97377.2
2010-05-26,97377.2
2010-05-27,97377.2
2010-05-28,97377.2
2010-06-01,97377.2
2010-06-02,97377.2
2010-06-03,97377.2
2010-06-04,97377.2
2010-06-07,97377.2
2010-06-08,97377.2
2010-06-09,97377.2
2010-06-10,97377.2
2010-06-11,97377.2
2010-06-14,97377.2
2010-06-15,98068.5
2010-06-16,98714.4
2010-06-17,98480
2010-06-18,98470.2
2010-06-21,96211.4
2010-06-22,95756.5
2010-06-23,94929.4
2010-06-24,93560.8
2010-06-25,93084.2
2010-06-28,92966
2010-06-29,89456.8
2010-06-30,89456.8
2010-07-01,89456.8
2010-07-02,89456.8
2010-07-06,89456.8
2010-07-07,89456.8
2010-07-08,89456.8
2010-07-09,89456.8
2010-07-12,89456.8
2010-07-13,89456.8
2010-07-14,89456.8
2010-07-15,89456.8
2010-07-16,89456.8
2010-07-19,89456.8
2010-07-20,89456.8
2010-07-21,92652.5
2010-07-22,94071
2010-07-23,95089.7
2010-07-26,94878.2
2010-07-27,95588.3
2010-07-28,93981.7
2010-07-29,94105.9
2010-07-30,94078.7
2010-08-02,95157.6
2010-08-03,95045
2010-08-04,98244.7
2010-08-05,98590.1
2010-08-06,97061.1
2010-08-09,98056.5
2010-08-10,97738.3
2010-08-11,95415.6
2010-08-12,95468
2010-08-13,94369.8
2010-08-16,94222.3
2010-08-17,95178.9
2010-08-18,93554.8
2010-08-19,90803.4
2010-08-20,89648.9
2010-08-23,89648.9
2010-08-24,89648.9
2010-08-25,89648.9
2010-08-26,89648.9
2010-08-27,89648.9
2010-08-30,89648.9
2010-08-31,89648.9
2010-09-01,89648.9
2010-09-02,89648.9
2010-09-03,89648.9
2010-09-07,89648.9
2010-09-08,89648.9
2010-09-09,89648.9
2010-09-10,89648.9
2010-09-13,89648.9
2010-09-14,89648.9
2010-09-15,89648.9
2010-09-16,89856.2
2010-09-17,91554.1
2010-09-20,94940.6
2010-09-21,95908.1
2010-09-22,96382.6
2010-09-23,95911.9
2010-09-24,98491.4
2010-09-27,99074.2
2010-09-28,98469
2010-09-29,98566.1
2010-09-30,98211.2
2010-10-01,98179.5
2010-10-04,97568.7
2010-10-05,100535
2010-10-06,99810.1
2010-10-07,98999.5
2010-10-08,100184
2010-10-11,100649
2010-10-12,101125
2010-10-13,101482
2010-10-14,101039
2010-10-15,112344
2010-10-18,115381
2010-10-19,113535
2010-10-20,113563
2010-10-21,114312
2010-10-22,114413
2010-10-25,115155
2010-10-26,115547
2010-10-27,115149
2010-10-28,115543
2010-10-29,114632
2010-11-01,114875
2010-11-02,114987
2010-11-03,115842
2010-11-04,116606
2010-11-05,116757
2010-11-08,117073
2010-11-09,116709
2010-11-10,116346
2010-11-11,115284
2010-11-12,112687
2010-11-15,111227
2010-11-16,109032
2010-11-17,109000
2010-11-18,109000
2010-11-19,109000
2010-11-22,109000
2010-11-23,109000
2010-11-24,109000
2010-11-26,109000
2010-11-29,109000
2010-11-30,109000
2010-12-01,109000
2010-12-02,109000
2010-12-03,109000
2010-12-06,109000
2010-12-07,109000
2010-12-08,109000
2010-12-09,109000
2010-12-10,109000
2010-12-13,109000
2010-12-14,109000
2010-12-15,109000
2010-12-16,109000
2010-12-17,108623
2010-12-20,109406
2010-12-21,110879
2010-12-22,111324
2010-12-23,111092
2010-12-27,110752
2010-12-28,110116
2010-12-29,110499
2010-12-30,110105
2010-12-31,109206
2011-01-03,111114
2011-01-04,110704
2011-01-05,111982
2011-01-06,112797
2011-01-07,113337
2011-01-10,112927
2011-01-11,113258
2011-01-12,113416
2011-01-13,113383
2011-01-14,114760
2011-01-18,117601
2011-01-19,116152
2011-01-20,115237
2011-01-21,112490
2011-01-24,112352
2011-01-25,113975
2011-01-26,113348
2011-01-27,113402
2011-01-28,110497
2011-01-31,110381
2011-02-01,112344
2011-02-02,112521
2011-02-03,112521
2011-02-04,112521
2011-02-07,112521
2011-02-08,112521
2011-02-09,112521
2011-02-10,112521
2011-02-11,112521
2011-02-14,112521
2011-02-15,112521
2011-02-16,112521
2011-02-17,112454
2011-02-18,113321
2011-02-22,109748
2011-02-23,109947
2011-02-24,109498
2011-02-25,109717
2011-02-28,110321
2011-03-01,108048
2011-03-02,108053
2011-03-03,108053
2011-03-04,108053
2011-03-07,108053
2011-03-08,108053
2011-03-09,108053
2011-03-10,108053
2011-03-11,108053
2011-03-14,108053
2011-03-15,108053
2011-03-16,108053
2011-03-17,108053
2011-03-18,108053
2011-03-21,108053
2011-03-22,108053
2011-03-23,108053
2011-03-24,108053
2011-03-25,108053
2011-03-28,108053
2011-03-29,108053
2011-03-30,108053
2011-03-31,108053
2011-04-01,108053
2011-04-04,108053
2011-04-05,103697
2011-04-06,104624
2011-04-07,105685
2011-04-08,105349
2011-04-11,105205
2011-04-12,103974
2011-04-13,105007
2011-04-14,105413
2011-04-15,96701.4
2011-04-18,96701.4
2011-04-19,96701.4
2011-04-20,96701.4
2011-04-21,96701.4
2011-04-25,96701.4
2011-04-26,96701.4
2011-04-27,96701.4
2011-04-28,96701.4
2011-04-29,96701.4
2011-05-02,96701.4
2011-05-03,96701.4
2011-05-04,96701.4
2011-05-05,96701.4
2011-05-06,96701.4
2011-05-09,96701.4
2011-05-10,96701.4
2011-05-11,96701.4
2011-05-12,96701.4
2011-05-13,96701.4
2011-05-16,93773
2011-05-17,95950.8
2011-05-18,95833.2
2011-05-19,96093.7
2011-05-20,96093.7
2011-05-23,96093.7
2011-05-24,96093.7
2011-05-25,96093.7
